company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
hyundai,DK,IONIQ5,BEV,S1,790,19392.6734,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,DK,IONIQ6,BEV,S1,377,19651.9633,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,DK,KONA KAUAI,BEV,S1,1141,19669.7511,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,DK,KONA KAUAI,ICE,S1,252,-7384.114,,,crossover before sale year (product already above benchmark at t=0)
hyundai,DK,STARIA PREMIUM,ICE,S1,1,-26222.9662,,,crossover before sale year (product already above benchmark at t=0)
hyundai,DK,TUCSON IX35,HEV,S1,198,-10179.841,,,crossover before sale year (product already above benchmark at t=0)
hyundai,DK,TUCSON IX35,ICE,S1,15,-11013.039,,,crossover before sale year (product already above benchmark at t=0)
hyundai,EE,BAYON,HEV,S1,33,1175.2677,11.626,2035.6,within lifetime
hyundai,EE,BAYON,ICE,S1,16,710.1692,11.077,2035.1,within lifetime
hyundai,EE,G90 GENESIS G90,HEV,S1,1,-24738.9449,,,crossover before sale year (product already above benchmark at t=0)
hyundai,EE,I 30,HEV,S1,20,498.4167,10.83,2034.8,within lifetime
hyundai,EE,I 30,ICE,S1,26,-770.6255,9.393,2033.4,within lifetime
hyundai,EE,I 30 N,ICE,S1,1,-12772.6663,,,crossover before sale year (product already above benchmark at t=0)
hyundai,EE,I10,ICE,S1,3,3821.5928,14.965,2039.0,within lifetime
hyundai,EE,I20,HEV,S1,12,1582.1314,12.116,2036.1,within lifetime
hyundai,EE,I20,ICE,S1,65,1293.5384,11.768,2035.8,within lifetime
hyundai,EE,I20 N,ICE,S1,4,-6094.4888,4.026,2028.0,within lifetime
hyundai,EE,IONIQ5,BEV,S1,61,19836.3806,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,EE,IONIQ5 N,BEV,S1,9,18659.4063,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,EE,IONIQ6,BEV,S1,19,20423.2807,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,EE,KONA KAUAI,BEV,S1,27,20822.7532,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,EE,KONA KAUAI,HEV,S1,40,4150.7865,15.408,2039.4,within lifetime
hyundai,EE,KONA N KAUAI N,ICE,S1,1,-13379.7733,,,crossover before sale year (product already above benchmark at t=0)
hyundai,EE,SANTA FE,HEV,S1,29,-8327.2317,2.038,2026.0,within lifetime
hyundai,EE,TUCSON IX35,HEV,S1,314,-3659.5853,6.36,2030.4,within lifetime
hyundai,EE,TUCSON IX35,ICE,S1,7,-4909.1933,5.139,2029.1,within lifetime
hyundai,ES,BAYON,HEV,S1,3167,-3802.7651,4.864,2028.9,within lifetime
hyundai,ES,BAYON,ICE,S1,1912,-5179.8134,3.277,2027.3,within lifetime
hyundai,ES,G90 GENESIS G90,HEV,S1,1,-42510.3641,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,GV70 GENESIS GV70,ICE,S1,1,-34930.5259,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,GV80 GENESIS GV80,ICE,S1,1,-40359.5651,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,I 30,HEV,S1,2095,-4746.0458,3.771,2027.8,within lifetime
hyundai,ES,I 30,ICE,S1,3669,-7646.4069,0.573,2024.6,within lifetime
hyundai,ES,I 30 N,ICE,S1,596,-22233.4208,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,I10,ICE,S1,5388,-2566.5454,6.34,2030.3,within lifetime
hyundai,ES,I20,HEV,S1,2700,-2923.3348,5.909,2029.9,within lifetime
hyundai,ES,I20,ICE,S1,8440,-3257.27,5.509,2029.5,within lifetime
hyundai,ES,I20 N,ICE,S1,888,-14722.4356,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,INSTER,BEV,S1,74,30282.566,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,ES,IONIQ5,BEV,S1,377,29810.9588,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,ES,IONIQ5 N,BEV,S1,23,29114.3514,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,ES,IONIQ6,BEV,S1,156,30288.8082,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,ES,KONA KAUAI,BEV,S1,868,30234.3299,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,ES,KONA KAUAI,HEV,S1,8739,151.5431,9.775,2033.8,within lifetime
hyundai,ES,KONA KAUAI,ICE,S1,3204,-7252.0475,0.994,2025.0,within lifetime
hyundai,ES,SANTA FE,HEV,S1,310,-17202.4848,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,SANTA FE,ICE,S1,84,-17831.9178,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,STARIA,HEV,S1,82,-19816.1801,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,STARIA,ICE,S1,102,-34451.5037,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,STARIA PREMIUM,ICE,S1,1,-34025.686,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,TUCSON IX35,HEV,S1,11395,-8729.9178,,,crossover before sale year (product already above benchmark at t=0)
hyundai,ES,TUCSON IX35,ICE,S1,7952,-12761.9492,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,BAYON,HEV,S1,212,-23000.2301,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,BAYON,ICE,S1,30,-23677.2084,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,I 30,HEV,S1,95,-23825.616,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,I 30,ICE,S1,388,-27010.0776,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,I10,ICE,S1,223,-19150.9699,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,I20,HEV,S1,26,-22298.1186,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,I20,ICE,S1,370,-22859.0173,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,I20 N,ICE,S1,3,-33552.6378,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,IONIQ5,BEV,S1,534,11860.7477,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FI,IONIQ5 N,BEV,S1,24,11632.4704,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FI,IONIQ6,BEV,S1,139,11983.4573,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FI,KONA KAUAI,BEV,S1,372,11937.4082,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FI,KONA KAUAI,HEV,S1,209,-18667.9926,0.065,2024.1,within lifetime
hyundai,FI,TUCSON IX35,HEV,S1,107,-29676.5946,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FI,TUCSON IX35,ICE,S1,3,-32083.0798,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,BAYON,HEV,S1,3492,-4245.5004,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,BAYON,ICE,S1,1975,-4953.3985,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,G90 GENESIS G90,HEV,S1,1,-34265.7069,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,GV70 GENESIS GV70,ICE,S1,1,-28397.8829,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,GV80 GENESIS GV80,ICE,S1,1,-32834.186,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,I 30,HEV,S1,618,-5648.5254,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,I 30,ICE,S1,322,-7410.6434,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,I10,ICE,S1,3811,-3022.4392,1.996,2026.0,within lifetime
hyundai,FR,I20,HEV,S1,2266,-3687.2058,0.816,2024.8,within lifetime
hyundai,FR,I20,ICE,S1,4634,-4256.8522,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,I20 N,ICE,S1,91,-12754.0772,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,IONIQ5,BEV,S1,735,23067.4305,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FR,IONIQ5 N,BEV,S1,123,22819.4506,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FR,IONIQ6,BEV,S1,291,23212.6093,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FR,KONA KAUAI,BEV,S1,4918,23221.6874,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,FR,KONA KAUAI,HEV,S1,7905,-903.7334,5.96,2030.0,within lifetime
hyundai,FR,KONA KAUAI,ICE,S1,509,-6663.6167,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,SANTA FE,HEV,S1,257,-12323.2515,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,SANTA FE,ICE,S1,7,-14655.3599,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,TUCSON IX35,HEV,S1,15231,-7077.998,,,crossover before sale year (product already above benchmark at t=0)
hyundai,FR,TUCSON IX35,ICE,S1,8,-11820.1186,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,BAYON,HEV,S1,102,-13680.4344,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,BAYON,ICE,S1,1138,-14070.8058,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I 30,HEV,S1,525,-16859.8633,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I 30,ICE,S1,960,-17223.5006,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I 30 N,ICE,S1,12,-29012.8143,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I10,ICE,S1,1610,-12330.5144,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I20,HEV,S1,44,-12853.9805,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I20,ICE,S1,2155,-13462.1588,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,I20 N,ICE,S1,88,-22808.1981,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,IONIQ5,BEV,S1,84,11033.6415,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,GR,IONIQ5 N,BEV,S1,8,9657.4497,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,GR,IONIQ6,BEV,S1,13,12123.8216,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,GR,KONA KAUAI,BEV,S1,108,12167.5512,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,GR,KONA KAUAI,HEV,S1,721,-13044.3488,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,KONA KAUAI,ICE,S1,173,-18973.6418,,,crossover before sale year (product already above benchmark at t=0)
hyundai,GR,TUCSON IX35,HEV,S1,1046,-20459.0907,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HR,BAYON,HEV,S1,4,14077.935,62.089,2086.1,after lifetime
hyundai,HR,BAYON,ICE,S1,372,13135.7855,57.987,2082.0,after lifetime
hyundai,HR,I 30,HEV,S1,40,7919.2576,36.952,2061.0,after lifetime
hyundai,HR,I 30,ICE,S1,548,10764.1881,48.091,2072.1,after lifetime
hyundai,HR,I 30 N,ICE,S1,10,-5723.4698,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HR,I10,ICE,S1,164,15855.7237,70.119,2094.1,after lifetime
hyundai,HR,I20,ICE,S1,563,14481.8289,63.88,2087.9,after lifetime
hyundai,HR,I20 N,ICE,S1,5,3028.0387,19.399,2043.4,within lifetime
hyundai,HR,I30,ICE,S1,2,-4341.6527,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HR,IONIQ5,BEV,S1,48,46337.5387,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HR,IONIQ6,BEV,S1,30,46744.7819,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HR,KONA,HEV,S1,1,18136.8859,81.029,2105.0,after lifetime
hyundai,HR,KONA,ICE,S1,1,7634.0959,35.876,2059.9,after lifetime
hyundai,HR,KONA KAUAI,BEV,S1,80,47030.4902,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HR,KONA KAUAI,HEV,S1,50,18929.9425,84.997,2109.0,after lifetime
hyundai,HR,KONA KAUAI,ICE,S1,225,9753.5577,44.047,2068.0,after lifetime
hyundai,HR,SANTA FE,HEV,S1,6,-492.6683,7.828,2031.8,within lifetime
hyundai,HR,TUCSON,HEV,S1,4,6974.771,33.414,2057.4,after lifetime
hyundai,HR,TUCSON IX35,HEV,S1,715,7138.1906,34.021,2058.0,after lifetime
hyundai,HR,TUCSON IX35,ICE,S1,469,4506.4296,24.511,2048.5,after lifetime
hyundai,HU,BAYON,ICE,S1,181,-1954.9466,0.322,2024.3,within lifetime
hyundai,HU,I 30,HEV,S1,266,-3557.5272,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,I 30,ICE,S1,899,-5469.6146,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,I 30 N,ICE,S1,33,-22586.0639,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,I10,ICE,S1,153,-635.7403,7.403,2031.4,within lifetime
hyundai,HU,I20,HEV,S1,90,-1252.5458,4.063,2028.1,within lifetime
hyundai,HU,I20,ICE,S1,588,-841.4751,6.283,2030.3,within lifetime
hyundai,HU,I20 N,ICE,S1,36,-12856.1126,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,IONIQ5,BEV,S1,115,33957.8536,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HU,IONIQ5 N,BEV,S1,32,33078.002,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HU,IONIQ6,BEV,S1,136,34794.1554,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HU,KONA KAUAI,BEV,S1,280,34868.497,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,HU,KONA KAUAI,HEV,S1,139,3752.8215,32.765,2056.8,after lifetime
hyundai,HU,KONA KAUAI,ICE,S1,201,-8067.0322,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,KONA N KAUAI N,ICE,S1,4,-24748.2937,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,SANTA FE,HEV,S1,20,-16805.9304,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,STARIA,HEV,S1,5,-18434.9756,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,STARIA PREMIUM,HEV,S1,6,-18434.9756,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,STARIA PREMIUM,ICE,S1,1,-37301.1515,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,TUCSON IX35,HEV,S1,989,-7971.5679,,,crossover before sale year (product already above benchmark at t=0)
hyundai,HU,TUCSON IX35,ICE,S1,251,-12005.9207,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,BAYON,ICE,S1,416,-9874.5383,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,I 30,ICE,S1,214,-11178.5663,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,I 30 N,ICE,S1,3,-27611.8236,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,I10,ICE,S1,502,-7143.4131,1.721,2025.7,within lifetime
hyundai,IE,I20,ICE,S1,1457,-8129.7229,0.943,2024.9,within lifetime
hyundai,IE,I20 N,ICE,S1,1,-19945.9557,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,IONIQ5,BEV,S1,462,22071.2754,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,IE,IONIQ5 N,BEV,S1,7,20355.2989,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,IE,IONIQ6,BEV,S1,226,23685.5901,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,IE,KONA KAUAI,BEV,S1,739,23446.0582,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
hyundai,IE,KONA KAUAI,HEV,S1,870,-3769.6362,4.547,2028.5,within lifetime
hyundai,IE,KONA KAUAI,ICE,S1,889,-11608.9409,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,TUCSON IX35,HEV,S1,1420,-11312.7609,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IE,TUCSON IX35,ICE,S1,2710,-13883.6276,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,BAYON,HEV,S1,718,-7191.0011,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,BAYON,ICE,S1,1508,-8399.8054,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,BAYON BI-FUEL,ICE,S1,1475,-5313.681,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,GV70 GENESIS GV70,ICE,S1,1,-33943.4347,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,GV80 GENESIS GV80,ICE,S1,2,-38855.4226,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I 30,HEV,S1,122,-9575.1522,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I 30,ICE,S1,12,-8349.3929,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I 30 N,ICE,S1,26,-23642.169,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I10,ICE,S1,13611,-5931.8417,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I10 BI-FUEL,ICE,S1,2139,-3255.5064,1.349,2025.3,within lifetime
hyundai,IT,I20,HEV,S1,2268,-6149.3381,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I20,ICE,S1,5314,-6783.8389,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I20 BI-FUEL,ICE,S1,2087,-4584.2249,,,crossover before sale year (product already above benchmark at t=0)
hyundai,IT,I20 I20 ACTIVE,ICE,S1,1,-593.6226,6.931,2030.9,within lifetime
